COMPOUND_ID	SOURCES	SYNONYMS	MW_FREEBASE	ALOGP	HBA	HBD	PSA	RTB	RO3_PASS	NUM_RO5_VIOLATIONS	MED_CHEM_FRIENDLY	PCT_IHB_3D7	PCT_INHB_DD2	PCT_INHIB_3D7_PFLDH	pXC50_3D7	PCT_INHIB_HEPG2	IFI	SMILES
539011	TCMDC-136620, 639011 (CHEMBL)		416.51717	.693	6	2	93.54	6	N	0	Y	98	48	4	6.04953	0	0	CCc1c(c(c2cnn(c2n1)CC)NC3CCOCC3)CNC(=O)N4CCOCC4
539095	TCMDC-141825, 639095 (CHEMBL)		434.40185	5.228	3	1	35.58	6	N	1	Y	91	9	0	6.04925	10	2.03	CC(C)CN1CCCN(CC1)Cc2cccc(c2)NC(=O)c3ccc(c(c3)Cl)Cl.C(=O)(C(F)(F)F)O
539211	TCMDC-124865, 639211 (CHEMBL), COMMERCIAL		278.30526	3.161	2	1	55.13	3	N	0	Y	90	94	0	6.15847	6	0	Cc1cc(no1)C(=O)Nc2ccc(cc2)c3ccccc3
542766	TCMDC-139912, 642766 (CHEMBL)		443.58052	4.653	3	2	59.57	5	N	0	N	98	43	0	6.01719	27	2.21	c1ccc(c(c1)C=CC(=O)N2CCC(CC2)CN3CCC(CC3)c4c[nH]c5c4cccc5)O
541626	TCMDC-134315, 641626 (CHEMBL)		357.45151	2.766	4	2	70.83	2	N	0	Y	100	100	0	6.22812	67	10.81	Cc1c2cc(ccc2[nH]n1)c3ccc4c(c3)c(ccn4)N5CCC(CC5)N.Cl
539251	TCMDC-133901, 639251 (CHEMBL)		381.51267	6.266	2	1	31.92	4	N	1	Y	100	99	0	6.22998	27	7.04	Cc1cccc2c1[nH]c(n2)c3ccc(cc3)c4ccc(cc4)CN5CCCCC5.C(=O)(C(F)(F)F)O
539293	TCMDC-133032, 639293 (CHEMBL)		430.51718	4.486	4	2	55.39	6	N	0	Y	100	61	0	6.2161	21	3.92	c1cc(cc(c1)c2[nH]c3ccc(cc3n2)F)c4ccc(cc4)CN5CCN(CC5)CCO.C(=O)(C(F)(F)F)O
539299	TCMDC-124373, 639299 (CHEMBL), COMMERCIAL		458.59838	5.499	5	0	101.62	6	N	1	Y	99	96	0	6.23047	0	6.19	CCn1c(nnc1SCC(=O)N2c3ccccc3Sc4c2cccc4)Cc5ccccc5
541633	TCMDC-141585, 641633 (CHEMBL)		570.58441	4.987	6	3	100	10	N	1	Y	98	74	0	6.27457	88	9.3	Cn1c2c(cnc(n2)NCCCCN3CCCC3)c(n1)c4ccc(cc4)NC(=O)Nc5cc(ccc5F)C(F)(F)F.C(=O)(C(F)(F)F)O
474990	TCMDC-135511, 574990 (CHEMBL)		586.1005	6.047	7	3	145.61	11	N	2	Y	99	95	2	6.07347	5	4.29	CS(=O)(=O)CCNCc1ccc([nH]1)c2cc3c(ncnc3s2)Nc4ccc(c(c4)Cl)OCc5cccc(c5)F
539332	TCMDC-124238, 639332 (CHEMBL), COMMERCIAL		519.81689	7.713	4	1	43.38	5	N	2	Y	100	100	0	6.55719	100	8.47	Cc1cc(c2cc(ccc2n1)OC)Nc3ccc(c(c3)Cl)Oc4ccc(c5c4cccc5)Br
542246	TCMDC-134939, 642246 (CHEMBL)		602.20586	7.349	4	2	84.66	11	N	2	Y	93	5	1	5.96205	100	11.36	CC(C)(C(=O)N)Oc1c(ccc2c1CCCC2)C3CCN(CC3)CCCCNC(=O)c4ccc(cc4)c5ccc(cc5)Cl
539377	TCMDC-134854, 639377 (CHEMBL)		435.45242	4.681	5	2	93.79	4	N	0	Y	100	97	0	6.1941	0	4.17	c1ccc(cc1)C(=O)Nc2ccc(cc2)c3cc(nc4c3c(ncn4)N)c5ccc(cc5)F
541979	TCMDC-139069, 641979 (CHEMBL)		515.64471	6.685	3	2	57.36	7	N	2	Y	100	72	0	6.11634	24	5.63	COc1ccc2c(c1)c(c[nH]2)C3CCN(CC3)Cc4ccc(cc4)NC(=O)c5ccc(cc5)c6ccccc6
538940	TCMDC-138618, 638940 (CHEMBL)		324.42336	2.519	5	3	94.77	4	N	0	Y	98	55	0	6.04695	67	2.8	c1cc2c(ccn2CCCC3CCCNC3)c4c1nc(nc4N)N.Cl
538976	TCMDC-135634, 638976 (CHEMBL)		583.67738	4.37	6	3	134.92	14	N	1	Y	82	54	2	6.02202	6	5.36	CC(C)C[C@@H](C(=O)N[C@@H](CCc1ccccc1)/C=N/NC(=O)Cc2cccnc2)NC(=O)c3cc4cccc(c4o3)OC
538977	TCMDC-131615, 638977 (CHEMBL)		345.32022	1.803	6	3	95.96	6	N	0	Y	93	97	0	8.49485	67	3.7	CC1(NC(=NC(=N)N1OCCOc2cccc(c2)C(F)(F)F)N)C.Br
541587	TCMDC-137340, 641587 (CHEMBL)		508.69359	7.126	4	2	42.52	17	N	2	Y	100	98	3	6.06586	99	19.57	CS(=O)(=O)O.C=CCOc1ccc2ccccc2c1CNCCCCCCNCc3c4ccccc4ccc3OCC=C
539059	TCMDC-137620, 639059 (CHEMBL)		480.68526	6.639	4	4	90.22	20	N	1	Y	99	98	6	6.60771	3	5	CCCCCNC(=N)c1ccc(cc1)OCCCCCOc2ccc(cc2)C(=N)NCCCCC.Cl
539099	TCMDC-136886, 639099 (CHEMBL)		401.54713	4.761	3	2	54.72	11	N	0	Y	89	3	0	5.74631	16	4.23	CN(C(=N)NCCCC#Cc1cccc(c1)CN2CCCC2)N=Cc3ccccc3
539178	TCMDC-134178, 639178 (CHEMBL)		459.47558	3.774	7	1	108.12	7	N	0	Y	97	7	5	6.06257	10	3.55	CN(C)CCOc1ccc(cc1)n2c3c(cncc3nc2c4c(non4)N)c5ccc(cc5)F
524874	TCMDC-137124, 624874 (CHEMBL)		471.50612	4.325	4	3	128.01	5	N	0	Y	100	100	0	7.04962	39	2.61	CC(=O)Nc1nc(cs1)C(=O)Nc2cccc(c2)c3cccc(c3)c4[nH]c5ccc(cc5n4)F
539693	TCMDC-133968, 639693 (CHEMBL)		392.51386	4.669	3	1	69.81	6	N	0	Y	84	87	0	6.04825	7	3.13	Cc1cc(ccc1OC2CCN(C2)Cc3ccccc3)NC(=O)c4cccs4.C(=O)(C(F)(F)F)O
539697	TCMDC-142062, 639697 (CHEMBL)		309.79274	5.068	3	1	37.28	3	N	1	Y	100	62	0	6.1236	6	.7	Cc1ccc2c(c1)c(cc(n2)C)NN=Cc3ccccc3Cl
539730	TCMDC-124608, 639730 (CHEMBL), COMMERCIAL		428.99802	3.706	3	2	51.37	5	N	0	Y	92	3	1	5.9259	22	0	Cc1c2cccc(c2[nH]c1CN3CCC(CC3)N4CCC(CC4)C(=O)NC5CC5)Cl
539731	TCMDC-133994, 639731 (CHEMBL)		339.47776	3.805	5	2	53.08	7	N	0	Y	100	29	0	6.18207	7	5.56	CCCCc1cc(nc(n1)Nc2ccccc2)NC3CCN(CC3)C
539894	TCMDC-134563, 639894 (CHEMBL)		633.82218	5.814	6	2	111.69	11	N	2	Y	99	99	0	6.35383	56	8.41	c1cc(ccc1C#N)c2ccc(cc2)C(=O)NCC3CCN(CC3)CCN4CCC(CC4)c5ccc6c(c5OCC(=O)N)CCCC6
539969	TCMDC-138552, 639969 (CHEMBL)		316.3203	4.672	2	1	24.92	5	N	0	Y	87	9	0	5.89672	14	2.22	c1ccc(cc1)CCNc2ccnc3c2ccc(c3)C(F)(F)F.Cl
540011	TCMDC-132153, 640011 (CHEMBL)		421.49372	4.445	3	3	86.46	6	N	0	Y	100	14	4	6.38676	13	2.61	Cc1cccc2c1[nH]c(n2)c3ccc(cc3)c4cccc(c4)NC(=O)CCc5c[nH]cn5
542856	TCMDC-138262, 642856 (CHEMBL)		332.39085	4.34	5	0	61.83	7	N	0	Y	81	67	2	5.99761	3	.81	CCCc1cc(=O)oc2c1c(c(c(c2)OC)C(=O)CC(C)C)OC
540013	TCMDC-137703, 640013 (CHEMBL)		410.63517	7.751	3	0	24.83	15	N	1	Y	96	80	3		70	25.17	CCCCCN(CCCCC)C(=NC)c1ccc(c2c1cccc2)OCCCCC.I
539466	TCMDC-123605, 639466 (CHEMBL), COMMERCIAL		334.41158	4.123	3	2	62.22	5	N	0	Y	88	45	0	6.01917	52	5.07	CCCC(=O)NC(c1ccc(cc1)C)c2ccc3cccnc3c2O
542149	TCMDC-134771, 642149 (CHEMBL)		419.51936	3.383	6	3	88.17	12	N	0	Y	99	9	0	5.90873	0	6.82	Cc1cc(nc(n1)NCCc2ccccc2)NCCC(=O)NCCOc3ccccc3.C(=O)(C(F)(F)F)O
539321	TCMDC-133190, 639321 (CHEMBL)		497.47062	6.303	3	3	93.6	5	N	1	Y	100	100	0	6.83993	51	5	c1cc(cc(c1)NC(=O)Nc2ccc(cc2)c3ccc(cc3)c4[nH]c5ccc(cc5n4)C(F)(F)F)C#N
539358	TCMDC-125384, 639358 (CHEMBL), COMMERCIAL		417.45712	3.739	5	1	74.09	6	N	0	Y	97	83	1	6.11836	0	3.13	Cc1ccn2cc(nc2c1)c3cccc(c3)NC(=O)c4cc(c(c(c4)OC)OC)OC
539393	TCMDC-141705, 639393 (CHEMBL)		721.77845	7.665	6	1	89.39	12	N	2	N	89	81	4	5.90263	50	10.14	c1ccc2c(c1)c(=O)cc(n2CC(=O)N(Cc3ccc(cc3)c4ccc(cc4)C(F)(F)F)C5CCN(CC5)CCO)SCc6cccc(c6F)F
538792	TCMDC-123682, 638792 (CHEMBL), COMMERCIAL		335.78212	3.567	4	1	56.79	6	N	0	Y	86	90	3	6.16244	0	1.49	Cc1ccc(cc1)OCC(=O)Nc2cc(c(cc2OC)OC)Cl
128402	TCMDC-131853, 228402 (CHEMBL)		599.64866	5.82	8	2	102.38	12	N	2	Y	94	62	0	6.0501	10	5.26	CN(CCCOc1ccc(c(c1)OC)NC(=O)c2cccc3c2[nH]c4c(c3=O)cccc4F)Cc5ccc(c(c5)OC)OC
542642	TCMDC-124202, 642642 (CHEMBL), COMMERCIAL		349.13526	4.794	1	2	41.13	3	N	0	Y	100	100	0	6.13356	5	16.15	c1cc(cc(c1)NC(=O)Nc2ccc(c(c2)Cl)Cl)C(F)(F)F
539509	TCMDC-139800, 639509 (CHEMBL)		568.62001	8.11	3	3	53.16	17	N	2	Y	91	37	1	6.0231	99	11.92	CC(CCCCCC(=O)Nc1ccc(cc1)CC(C)NCCc2cccc(c2)Cl)NCCc3cccc(c3)Cl
539514	TCMDC-132152, 639514 (CHEMBL)		413.49486	4.203	3	3	114.69	6	N	0	Y	92	37	0	6.11975	11	.88	c1ccc2c(c1)[nH]c(n2)c3ccc(s3)c4cccc(c4)NC(=O)CCc5c[nH]cn5
539515	TCMDC-140483, 639515 (CHEMBL)		408.62259	3.773	4	2	30.54	11	N	0	Y	88	7	1	5.92724	5	1.46	CC(C)CNCc1cccc(c1)c2cccc(c2)CNCCCN3CCN(CC3)C.C(=O)(C(F)(F)F)O
539549	TCMDC-138256, 639549 (CHEMBL)		557.62018	4.513	9	3	146.07	10	N	1	Y	100	100	0	6.35199	14	5.15	COc1cc2c(cc1OC)nc(nc2Nc3ccc(cc3)Oc4ccccc4)NCc5ccc(cc5)S(=O)(=O)N
539586	TCMDC-125221, 639586 (CHEMBL), COMMERCIAL		402.40272	4.282	5	2	112.83	6	N	0	Y	100	70	4	6.22872	22	1.47	CCOc1ccc(cc1N(=O)=O)C(=O)Nc2ccc(cc2)c3[nH]c4ccccc4n3
539591	TCMDC-138851, 639591 (CHEMBL)		648.85512	5.209	6	3	127.42	16	N	2	Y	99	97	0	7.23386	17	4.51	CC(C)CCCC(C)NC[C@H]([C@H](Cc1ccccc1)NC(=O)c2cc(cc(c2)N(c3ccccc3)S(=O)(=O)C)N4CCCC4=O)O
539631	TCMDC-139230, 639631 (CHEMBL)		555.89382	5.262	4	1	57.7	5	N	2	Y	100	96	0	6.63099	99	9.85	CN1CCCC(C1)COc2cc3c(cc2Br)CCN3C(=O)Nc4ccc(c(c4)Cl)c5ccncc5
539718	TCMDC-124201, 639718 (CHEMBL), COMMERCIAL		357.35725	4.187	5	1	94.93	7	N	0	Y	100	97	1	6.56021	12	2.27	CCc1cc(c(cc1OC)O)c2c(cno2)c3ccc(o3)C(=O)OCC
539752	TCMDC-141246, 639752 (CHEMBL)		499.69013	6.376	5	2	66.07	12	N	1	Y	85	76	5	6.27529	23	4.38	CCN(CC)CCCCNc1cc(ccn1)c2c(nc([nH]2)C(C)(C)C)c3ccc4cc(ccc4c3)OC.C(=O)(C(F)(F)F)O
539753	TCMDC-132198, 639753 (CHEMBL)		450.46376	4.781	3	3	100.87	5	N	0	Y	100	73	1	6.60319	47	3.45	c1cc(cc(c1)c2[nH]c3ccc(cc3n2)F)c4cccc(c4)NC(=O)c5cccc(c5)C(=O)N
541271	TCMDC-137520, 641271 (CHEMBL)		498.14286	9.073	4	1	37.39	17	N	1	Y	100	94	1	6.27163	65	10.64	CCCCCCN(CCCCCC)CCCCNc1c2ccc(cc2nc3c1cc(cc3)OC)Cl.Cl
539836	TCMDC-132736, 639836 (CHEMBL)		416.58162	5.168	3	2	72.19	5	N	1	Y	98	73	2	6.73974	21	4.76	Cc1cccc2c1[nH]c(n2)c3ccc(s3)c4cccc(c4)CNC5CCN(CC5)C.C(=O)(C(F)(F)F)O
539838	TCMDC-133522, 639838 (CHEMBL)		438.55258	5.903	2	1	32.34	5	N	1	N	99	33	3	6.07956	53	6.56	Cc1ccccc1C2CCN(CC2)C3CCC(CC3)NC(=O)/C=C/c4cc(cc(c4)F)F
542178	TCMDC-132267, 642178 (CHEMBL)		479.63422	3.475	5	2	79.05	9	N	0	Y	100	7	0	6.14096	43	11.01	CN1CCC(CC1)NCc2ccc(c(c2)c3cccc(c3)S(=O)(=O)NCc4ccccc4)OC.C(=O)(C(F)(F)F)O
539948	TCMDC-125120, 639948 (CHEMBL), COMMERCIAL		385.91029	5.698	3	0	74.33	6	N	1	Y	90	86	0	5.99072	12	4.92	CCCCN(c1nnc(s1)c2ccccc2C)C(=O)c3ccccc3Cl
539953	TCMDC-136635, 639953 (CHEMBL)		415.50254	6.078	3	2	64.92	5	N	1	Y	95	83	0	6.04942	10	3.85	Cc1cc(ccc1F)NC(=O)[C@H](C2CCCCC2)Nc3ccc(c4c3cccc4)C#N.C(=O)(C(F)(F)F)O
539994	TCMDC-137266, 639994 (CHEMBL)		375.34114	5.535	4	1	47.56	5	N	1	N	97	96	0	6.69467	13	3.76	Cc1cc(=O)c(c([nH]1)C)c2ccc(cc2)Oc3cccc(c3)OC(F)(F)F
539996	TCMDC-125364, 639996 (CHEMBL), COMMERCIAL		368.47914	1.702	5	1	124.99	7	N	0	Y	94	51	0	6.18995	0	2.25	c1cscc1c2cnc(nc2c3nccs3)NCCCn4ccnc4
540036	TCMDC-142095, 640036 (CHEMBL)		317.38436	4.261	4	1	46.51	5	N	0	Y	100	100	0	6.15457	27	2.22	Cc1cc(c2cc(ccc2n1)OC)N/N=C/C=C/c3ccccc3
539448	TCMDC-136588, 639448 (CHEMBL)		374.35968	3.375	5	3	70.06	7	N	0	Y	100	61	0	6.18993	16	12.24	c1ccc(cc1)Nc2nccc(n2)NCC(c3cccc(c3)C(F)(F)F)O
475035	TCMDC-135542, 575035 (CHEMBL)		508.01012	7.027	5	3	103.1	9	N	2	Y	100	74	6	6.96259	22	7.87	CCNCc1ccc([nH]1)c2cc3c(s2)c(ncn3)Nc4ccc(c(c4)Cl)OCc5cccc(c5)F
539596	TCMDC-140608, 639596 (CHEMBL)		588.82461	7.005	3	2	47.61	13	N	2	Y	89	82	0	5.93121	42	14.08	CC(C)CNCc1cccc(c1)c2ccccc2CN(C3CCN(CC3)Cc4ccccc4)C(=O)NCCc5ccccc5.C(=O)(C(F)(F)F)O
539605	TCMDC-131452, 639605 (CHEMBL)		623.77616	8.631	9	1	117.23	14	N	2	Y	97	96	5	6.37764	3	.7	CC(C)(C)C(=O)Oc1ccc(cc1OC(=O)C(C)(C)C)CC2c3cc(c(cc3CCN2)OC(=O)C(C)(C)C)OC(=O)C(C)(C)C
539637	TCMDC-124436, 639637 (CHEMBL), COMMERCIAL		399.85076	4.94	4	0	107.26	6	N	0	Y	100	99	0	6.40058	0	3.39	C=CCN(c1nc(cs1)c2ccccc2)C(=O)c3ccc(c(c3)N(=O)=O)Cl
539679	TCMDC-138480, 639679 (CHEMBL)		413.51148	4.735	5	3	66.41	8	N	0	Y	100	92	4	6.12535	0	2.21	Cc1ccc(cc1Nc2ccnc3c2cc(cc3)c4cccc(c4)CNCCOC)O
539686	TCMDC-131486, 639686 (CHEMBL)		419.51275	4.561	5	2	67.79	11	N	0	Y	86	37	1	5.93467	11	5.76	CC(Cc1ccc(cc1)C(=O)OC)NCC(c2cccc(c2)OCc3ccccc3)O.Cl
539728	TCMDC-140485, 639728 (CHEMBL)		422.56129	6.166	3	2	33.29	10	N	1	Y	96	14	0	5.97824	41	2.92	COc1ccc(cc1)NCc2cccc(c2)c3cccc(c3)CNCCc4ccccc4.C(=O)(C(F)(F)F)O
539766	TCMDC-137544, 639766 (CHEMBL)		392.49402	3.571	5	1	57.7	7	N	0	Y	90	20	2	5.99413	5	.76	CCOC(=O)N1CCN(CC1)CCCNc2c3ccccc3nc4c2cccc4.Cl
539767	TCMDC-131596, 639767 (CHEMBL)		261.32286	1.189	6	2	89.23	3	N	0	Y	96	58	0	7.96282	65	2.14	CC(c1ccccc1)ON2C(=NC(=NC2(C)C)N)N
541272	TCMDC-136356, 641272 (CHEMBL)		382.52233	3.627	4	2	83.63	4	N	0	Y	100	13	0	6.19265	6	.85	c1cc(sc1)c2[nH]c3ccc(c(c3n2)CN4CCC(CC4)N5CCCC5)O.Cl
539847	TCMDC-136858, 639847 (CHEMBL)		493.52014	6.149	3	2	67	6	N	1	Y	85	48	0	6.26167	69	6.25	COC1CCC(CC1)C(=O)Nc2ccc(cc2)c3cccc(c3)c4[nH]c5ccc(cc5n4)C(F)(F)F
539882	TCMDC-131958, 639882 (CHEMBL)		597.7238	6.275	8	2	114.43	12	N	2	Y	97	82	0	6.13105	52	3.45	CN(CCc1ccc(c(c1)OC)OC)CCOc2ccc(cc2)NC(=O)c3cccc4c3[nH]c5ccc(cc5c4=O)SC
539884	TCMDC-138714, 639884 (CHEMBL)		594.70684	7.438	4	2	61.8	12	N	2	Y	98	38	6	6.068	100	7.55	c1cc(ccc1c2ccc(cc2)C(F)(F)F)C(=O)NCCCCN3CCC(CC3)c4ccc5c(c4OCCO)CCCC5.Cl
539501	TCMDC-141413, 639501 (CHEMBL)		422.60281	5.789	4	1	33.73	9	N	1	Y	85	28	0	6.04387	34	7.35	COc1ccc(cc1)Oc2ccccc2CNCC3CCN(CC3)CC4CCCCC4.C(=O)(C(F)(F)F)O
542249	TCMDC-124146, 642249 (CHEMBL), COMMERCIAL		323.43199	2.788	3	1	40.73	7	N	0	Y	100	3	0	6.05977	13	1.47	CCN(CC)CCCNc1ccn(=O)c2c1cc3ccccc3c2
541164	TCMDC-125217, 641164 (CHEMBL), COMMERCIAL		395.20954	3.338	4	1	80.91	3	N	0	Y	99	77	0	6.12822	7	4.41	c1cc(cnc1)c2cc(c3cc(ccc3n2)Br)C(=O)Nc4ccon4
539576	TCMDC-137567, 639576 (CHEMBL)		257.63382	1.133	4	4	136.82	3	N	0	Y	97	9	0	6.11829		.75	CCS(=O)(=O)O.c1cc(c(cc1NC(=O)NC(=N)N)N(=O)=O)Cl
539620	TCMDC-137855, 639620 (CHEMBL)		487.50389	2.812	8	4	145.16	10	N	0	Y	95	96	0	7.44696	51	1.43	Cc1[nH]c(=O)c2c(n1)ccc3c2cc(cc3)CNc4ccc(cc4)C(=O)CC(CCC(=O)O)C(=O)O.[Na+].[Cl-]
539659	TCMDC-124907, 639659 (CHEMBL), COMMERCIAL		457.49616	4.949	4	1	65.38	6	N	0	Y	93	70	4	6.04531	38	5.17	Cc1c2c(n(n1)c3ccc(cc3)OC)NC(=O)CC2c4ccccc4OCc5ccccc5F
539703	TCMDC-125780, 639703 (CHEMBL), COMMERCIAL		352.43016	2.091	4	2	79.9	6	N	0	Y	84	65	3	5.9958	8	1.47	CCOCc1cnc(nc1CNC(=O)c2c([nH]c3c2cc(cc3)C)C)C
539704	TCMDC-141054, 639704 (CHEMBL)		643.16508	7.469	5	0	56.22	13	N	2	Y	100	75	0	6.11392	45	8.33	CCN(CC)CCN(Cc1ccc(cc1)c2ccc(cc2)Cl)C(=O)Cn3c4ccccc4c(=O)nc3CCc5cccc(c5F)F.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O
539706	TCMDC-141472, 639706 (CHEMBL)		493.62103	2.659	8	2	116.12	7	N	0	Y	91	67	1	6.86517	10	5.67	CN(CC1(CCN(CC1)CCc2ccc3c(c2)NC(=O)CS3)O)c4ccnc5c4nc(cc5)OC.Cl
539785	TCMDC-124001, 639785 (CHEMBL), COMMERCIAL		568.47774	6.823	4	1	58	6	N	2	Y	95	58	6	6.09768	3	8.22	c1ccc2c(c1)CSc3ccc(cc3C2OCCN4CCC(CC4)(c5ccc(c(c5)C(F)(F)F)Cl)O)Cl.C(=C\C(=O)O)\C(=O)O
541241	TCMDC-139134, 641241 (CHEMBL)		451.94853	3.658	5	2	69.72	5	N	0	Y	98	62	3	6.1219	19	4.32	CN1CCN(CC1)c2cc(ccc2OC)NC(=O)Nc3ccc(c(c3)Cl)c4ccncc4
539826	TCMDC-134179, 639826 (CHEMBL)		486.4862	3.653	4	2	87.47	7	N	0	Y	91	73	0	6.10654	9	3.03	Cc1ccc(cn1)C(=O)NCC2CCN(CC2)c3ccc(cc3NC(=O)c4ccco4)C(F)(F)F
539863	TCMDC-135729, 639863 (CHEMBL)		572.354	6.137	3	3	73.47	10	N	2	N	91	33	0	6.19392	96	9.33	c1cc(c(cc1/C=C/C(=O)NCCCCCN2CCC(CC2)NC(=O)Nc3ccc(cc3Cl)Cl)Cl)Cl
539867	TCMDC-139837, 639867 (CHEMBL)		483.66751	6.678	3	1	84.37	6	N	1	Y	99	36	0	6.16507	6	.72	c1ccc(cc1)c2ccc(s2)C(=O)NC3CCC(CC3)CCN4CCc5ccc(cc5CC4)C#N.Cl
539910	TCMDC-141497, 639910 (CHEMBL)		428.93174	4.192	4	3	86.81	4	N	0	Y	99	0	3	6.0086	10	8.15	c1cc(ccc1c2ccc(cc2)Cl)S(=O)(=O)Nc3cc4c(cc3O)CCNCC4.Cl
542852	TCMDC-138445, 642852 (CHEMBL)		473.94754	4.563	5	2	92.61	8	N	0	Y	99	98	0	6.17535	6	5.88	CS(=O)(=O)CCNCc1ccc(o1)c2ccc3c(ccnc3c2)Nc4ccc(cc4F)Cl
539980	TCMDC-125028, 639980 (CHEMBL), COMMERCIAL		408.87422	3.165	3	0	66.07	4	N	0	N	91	93	0	6.19771	10	0	c1cc(ccc1C=CC(=O)N2CCN(CC2)S(=O)(=O)c3ccc(cc3)Cl)F
539981	TCMDC-137082, 639981 (CHEMBL)		429.46944	4.898	4	2	111.8	4	N	0	Y	100	89	4	7.01684	51	7.21	Cc1c(snn1)C(=O)Nc2cccc(c2)c3ccc(cc3)c4[nH]c5ccc(cc5n4)F
539431	TCMDC-137185, 639431 (CHEMBL)		447.50799	2.641	10	3	176.98	10	N	1	Y	94	0	7	7.51288	0	.72	COc1cc(cc(c1OC)OCCCCC2C(=O)NC(=O)S2)Cc3cnc(nc3N)N
539434	TCMDC-123812, 639434 (CHEMBL), COMMERCIAL		290.2896	1.912	3	1	74.31	5	N	0	Y	97	96	1	6.47999	0	0	Cc1cc(c(n1c2ccc(cc2)F)C)C(=O)OCC(=O)N
539436	TCMDC-136289, 639436 (CHEMBL)		406.48237	4.601	5	1	68.52	4	N	0	Y	99	99	0	6.99393	38	7.97	Cc1ccc(c(c1)C)n2c(nc3c2ncnc3Nc4ccc(cc4)c5ccncc5)C
540077	TCMDC-137848, 640077 (CHEMBL)		600.83048	8.247	6	2	60.98	21	N	2	Y	91	47	7	6.03398		15	CCCCOc1c2ccccc2c(cc1CCNCCCCNCCc3cc(c4ccccc4c3OCCCC)OC)OC.CS(=O)(=O)O
540082	TCMDC-135432, 640082 (CHEMBL)		649.66629	6.664	5	1	54.04	11	N	2	Y	100	57	0	6.13784	30	6.92	CCOc1c(ccc2c1CCN(C2)CCN3CCC(CC3)NC(=O)c4ccc(cc4)c5cccc(c5C(F)(F)F)C(F)(F)F)OC
540103	TCMDC-132781, 640103 (CHEMBL)		496.55701	2.412	5	1	87.76	4	N	0	Y	91	0	0	5.99903	19	0	c1cc(ccc1c2cc3c(c[nH]c3nc2)c4ccc(cc4)C(=O)N5CCOCC5)C(=O)N6CCOCC6
540106	TCMDC-133927, 640106 (CHEMBL)		397.51208	4.873	3	2	52.15	5	N	0	Y	100	84	1	6.04654	37	2.82	c1ccc2c(c1)[nH]c(n2)c3ccc(cc3)c4ccc(cc4)CN5CCC(CC5)CO.C(=O)(C(F)(F)F)O
540122	TCMDC-140652, 640122 (CHEMBL)		575.3673	6.792	2	1	39.34	5	N	2	N	100	99	0	6.53911	41	4.38	c1ccc2c(c1)c(c([nH]2)Br)C3CCN(CC3)CC4CCN(CC4)C(=O)/C=C/c5ccc(c(c5)Cl)Cl
539183	TCMDC-140330, 639183 (CHEMBL)		564.62448	4.865	6	0	93.69	4	N	1	Y	100	72	0	6.10574	5	5.88	Cc1c(sc(n1)c2ccc(cn2)C(F)(F)F)C(=O)N3CCc4c3cc5c(ccnc5c4)N6CCN7CCC[C@H]7C6.Cl
539220	TCMDC-141119, 639220 (CHEMBL)		687.74063	8.273	4	0	43.86	11	N	2	N	94	94	3	6.07992	100	11.49	CCN1CCC(CC1)N(Cc2ccc(cc2)c3ccc(cc3)C(F)(F)F)C(=O)Cn4c5ccccc5c(=O)cc4CCc6cccc(c6F)F.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O
539230	TCMDC-133778, 639230 (CHEMBL)		404.50802	2.845	5	0	67.15	5	N	0	Y	92	33	0	5.94448	0	0	CC(C)(C)c1cc(n(n1)Cc2ccccc2)C(=O)N3CCN(CC3)c4cnccn4
542772	TCMDC-125156, 642772 (CHEMBL), COMMERCIAL		333.34069	2.821	5	1	77.25	4	N	0	N	99	93	0	6.68745	0	1.49	CCOc1ccc(cc1)c2nc(on2)c3c[nH]c4ccccc4c3=O
539381	TCMDC-136474, 639381 (CHEMBL)		474.61769	4.234	5	1	73.92	9	N	0	Y	93	16	0	6.06337	23	5.79	CN(C)CCN(C)Cc1ccc(cc1)c2ccc(cc2)NS(=O)(=O)c3cccc4c3nccc4.C(=O)(C(F)(F)F)O
538830	TCMDC-123653, 638830 (CHEMBL), COMMERCIAL		374.88435	4.604	3	2	90.46	6	N	0	Y	93	90	1	6.42074	50	4.96	CCCCC(=O)NC(c1cccs1)c2cc(c3cccnc3c2O)Cl
539067	TCMDC-140130, 639067 (CHEMBL)		472.42119	5.024	6	3	83.68	11	N	1	Y	89	0	2	5.98134	4	0	CCN(CC)CCCC(C)NC(=Nc1ccccc1Br)Nc2ccc(cc2O)C#N
539069	TCMDC-136391, 639069 (CHEMBL)		415.51924	4.699	3	1	35.58	7	N	0	Y	88	27	5	6.02517	36	7.14	CC(C)CCN1CCCN(CC1)Cc2ccc(cc2)C(=O)Nc3ccc(c(c3)F)F.C(=O)(C(F)(F)F)O
539073	TCMDC-140028, 639073 (CHEMBL)		489.00845	5.307	4	2	70.24	6	N	1	Y	99	97	0	6.5166	0	.76	Cc1cc2c(cc1Cl)nc([nH]2)c3ccc(cc3OC)C(=O)NC4CCN(CC4)Cc5ccccc5
539074	TCMDC-137861, 639074 (CHEMBL)		279.33968	3.003	4	2	82.74	1	N	0	Y	94	65	0	6.88094	68	2.14	c1cc2c(ccn2C3CCCC=C3)c4c1nc(nc4N)N
