COMPOUND_ID	FragA	Ca	Cb	IntAB	UnionAB	CommonProp	ExpCommonProp	LogDiffCP	PIa	PIb	PIaU	PIbU	FragEffA	MedPotA	MedPotB	pXC50_3D7	Ratio
286974	14	1307	1307	158	2457	0.0643060643060643	0.0531659569823146	0.0826182949303667	0.532166123778502	0.532166123778502	0.467833876221498	0.467833876221498	93.3571428571429	6.13102	6.838885	7.04525	1.20953459612239
287128	14	1306	1306	125	2488	0.0502411575562701	0.0531237344371509	-0.0242289600265766	0.525130679533575	0.525130679533575	0.474869320466425	0.474869320466425	93.2857142857143	6.13101	6.04592	6.04485	0.945738436662598
287211	15	1307	1307	170	2445	0.0695296523517382	0.0531659569823146	0.11653642237466	0.534779050736498	0.534779050736498	0.465220949263502	0.465220949263502	87.1333333333333	6.13102	6.86778	7.32144	1.30778521253491
287314	15	1307	1307	185	2430	0.0761316872427984	0.0531659569823146	0.155931819260727	0.53808151502676	0.53808151502676	0.46191848497324	0.46191848497324	87.1333333333333	6.13102	6.9413	7.90606	1.43196307494518
287626	12	482	482	27	938	0.0287846481876333	0.0198743087149424	0.160868894187623	0.514407684098186	0.514407684098186	0.485592315901814	0.485592315901814	40.1666666666667	6.169625	6.76506	6.76771	1.44833456098987
288654	16	1307	1307	185	2430	0.0761316872427984	0.0531659569823146	0.155931819260727	0.53808151502676	0.53808151502676	0.46191848497324	0.46191848497324	81.6875	6.13102	6.9413	8.49485	1.43196307494518
288766	15	1307	1307	185	2430	0.0761316872427984	0.0531659569823146	0.155931819260727	0.53808151502676	0.53808151502676	0.46191848497324	0.46191848497324	87.1333333333333	6.13102	6.9413	7.89615	1.43196307494518
290944	9	158	158	4	313	0.012779552715655	0.00925242779439244	0.140259949219367	0.506410256410256	0.506410256410256	0.493589743589744	0.493589743589744	17.5555555555556	6.14616	6.32818	6.32849	1.38121074810226
301025	13	987	987	79	1896	0.0416666666666667	0.0398580328368307	0.0192728976718284	0.520844327176781	0.520844327176781	0.479155672823219	0.479155672823219	75.9230769230769	6.11644	6.07046	6.07119	1.04537689647756
304114	4	2	2	1	4	0.25	0.200073658042538	0.0967500960470657	0.666666666666667	0.666666666666667	0.333333333333333	0.333333333333333	0.5	6.433155	6.06037	6.06035	1.24953980671882
312899	9	391	391	14	769	0.0182054616384915	0.0165044538598975	0.0426005379803709	0.509114583333333	0.509114583333333	0.490885416666667	0.490885416666667	43.4444444444444	6.18272	6.379375	6.37744	1.10306356048092
313523	30	1303	1303	110	2497	0.0440528634361234	0.0529970900967228	-0.0802778817065548	0.522035256410256	0.522035256410256	0.477964743589744	0.477964743589744	43.4333333333333	6.11644	6.22855	6.24523	0.831231740379033
314465	40	1009	1009	105	1914	0.054858934169279	0.0407594564931447	0.129018981354633	0.527443805541035	0.527443805541035	0.472556194458965	0.472556194458965	25.225	6.13591	6.83249	6.9122	1.34591917776199
325411	15	190	190	5	376	0.0132978723404255	0.0099666237580261	0.125234095538634	0.506666666666667	0.506666666666667	0.493333333333333	0.493333333333333	12.6666666666667	6.07747	6.47633	6.47916	1.33424042717744
325415	27	217	217	6	429	0.013986013986014	0.0106929036418618	0.116598304963355	0.507009345794392	0.507009345794392	0.492990654205608	0.492990654205608	8.03703703703704	6.12242	6.43719	6.43893	1.30797157203025
325519	22	228	228	2	455	0.0043956043956044	0.0110115006146103	-0.398827908360547	0.502202643171806	0.502202643171806	0.497797356828194	0.497797356828194	10.3636363636364	6.12986	6.86299	6.87379	0.399183049562944
325621	29	214	214	4	425	0.00941176470588235	0.0106080468247085	-0.051964366795455	0.504716981132076	0.504716981132076	0.495283018867924	0.495283018867924	7.37931034482759	6.124315	6.65862	6.65935	0.887228804831469
325622	29	207	207	6	409	0.0146699266503667	0.0104137685438707	0.148820021546407	0.507352941176471	0.507352941176471	0.492647058823529	0.492647058823529	7.13793103448276	6.12242	6.38009	6.37865	1.40870488801109
325717	27	389	389	6	773	0.00776196636481242	0.0164319424844521	-0.325717149660767	0.503886010362694	0.503886010362694	0.496113989637306	0.496113989637306	14.4074074074074	6.08688	6.141685	6.14174	0.47237058991393
325791	21	330	330	14	647	0.0216383307573416	0.0143340903165011	0.1788536184567	0.510835913312694	0.510835913312694	0.489164086687306	0.489164086687306	15.7142857142857	6.09767	5.95584	5.95653	1.50957125841687
328150	39	2201	2201	410	3993	0.102679689456549	0.0924445640641409	0.0456031677133446	0.551352705410822	0.551352705410822	0.448647294589178	0.448647294589178	56.4358974358974	6.11291	6.04565	6.04328	1.11071635737615
339944	21	289	289	6	573	0.0104712041884817	0.0129375405742738	-0.0918550964064266	0.505244755244755	0.505244755244755	0.494755244755245	0.494755244755245	13.7619047619048	6.11219	6.77395	6.77651	0.809365901375691
341892	41	1596	1596	216	2977	0.0725562646960027	0.0655292379545346	0.0442397989687129	0.536290322580645	0.536290322580645	0.463709677419355	0.463709677419355	38.9268292682927	6.115785	6.17628	6.18838	1.10723498335725
345190	2	1	1	1	2	0.5	0.333367433057978	0.176046833361256	1	1	0	0	0.5	5.99734		5.9724	1.49984656693517
352588	16	48	48	1	96	0.0104166666666667	0.0121537820306594	-0.0669826763614889	0.505263157894737	0.505263157894737	0.494736842105263	0.494736842105263	3	6.07036	6.07772	6.07766	0.857072032424914
357313	25	1092	1092	91	2094	0.0434574976122254	0.0441787549786846	-0.00714875768195355	0.521739130434783	0.521739130434783	0.478260869565217	0.478260869565217	43.68	6.10477	6.48005	6.48795	0.983674112889619
357640	23	201	201	4	399	0.0100250626566416	0.010251710329085	-0.00970923067929608	0.505025125628141	0.505025125628141	0.494974874371859	0.494974874371859	8.73913043478261	6.09135	6.04295	6.04312	0.977891720974561
358551	54	319	319	8	631	0.0126782884310618	0.0139535053327685	-0.0416226949474179	0.506349206349206	0.506349206349206	0.493650793650794	0.493650793650794	5.90740740740741	6.13345	6.09503	6.09517	0.908609566464135
360695	44	1994	1994	326	3663	0.088998088998089	0.0830769115424481	0.0299003385211229	0.544511196067723	0.544511196067723	0.455488803932277	0.455488803932277	45.3181818181818	6.12836	6.13725	6.14361	1.07127344223209
360795	6	897	897	67	1728	0.0387731481481481	0.0361926325926997	0.0299108904328991	0.519397799652577	0.519397799652577	0.480602200347423	0.480602200347423	149.5	6.13268	6.05748	6.05634	1.07129947093069
368117	39	132	132	3	262	0.0114503816793893	0.00886286564631294	0.111245797589578	0.505747126436782	0.505747126436782	0.494252873563218	0.494252873563218	3.38461538461538	6.12391	6.75891	6.75901	1.29195027165427
368757	55	767	767	62	1473	0.0420909708078751	0.0309658615593127	0.133305774820607	0.521059782608696	0.521059782608696	0.478940217391304	0.478940217391304	13.9454545454545	6.09492	6.173555	6.17663	1.35927013454003
368767	52	1486	1486	169	2804	0.0602710413694722	0.0607858609158816	-0.00369387671166899	0.530146271851588	0.530146271851588	0.469853728148412	0.469853728148412	28.5769230769231	6.11301	6.08876	6.08807	0.991530603685587
368807	58	788	788	52	1525	0.0340983606557377	0.0318043728416548	0.0302466639160059	0.517060367454068	0.517060367454068	0.482939632545932	0.482939632545932	13.5862068965517	6.086195	6.09747	6.09722	1.07212806319131
368816	58	831	831	68	1595	0.0426332288401254	0.0335285030756044	0.104334061103335	0.521329987452949	0.521329987452949	0.478670012547051	0.478670012547051	14.3275862068966	6.09029	6.063315	6.06328	1.27155181202067
368824	58	796	796	50	1543	0.0324044069993519	0.0321244204911527	0.00376877632308137	0.51621271076524	0.51621271076524	0.48378728923476	0.48378728923476	13.7241379310345	6.085145	6.13646	6.13671	1.00871569055312
368825	51	706	706	53	1360	0.0389705882352941	0.0285440731271171	0.135221015913229	0.519499632082414	0.519499632082414	0.480500367917586	0.480500367917586	13.843137254902	6.08949	6.17264	6.17463	1.36527776052646
368832	58	1068	1068	93	2044	0.0454990215264188	0.0431870823808333	0.0226481919811268	0.522760646108664	0.522760646108664	0.477239353891336	0.477239353891336	18.4137931034483	6.099375	6.1329	6.13358	1.05353311726869
368847	56	1045	1045	99	1992	0.0496987951807229	0.0422389758241216	0.0706324812711634	0.524861878453039	0.524861878453039	0.475138121546961	0.475138121546961	18.6607142857143	6.09722	6.11977	6.12019	1.17660985407561
368869	38	618	618	31	1206	0.0257048092868988	0.0250908225544614	0.0104994869710879	0.512863070539419	0.512863070539419	0.487136929460581	0.487136929460581	16.2631578947368	6.101085	6.19276	6.19575	1.02447057011003
368870	53	1451	1451	162	2741	0.0591025173294418	0.0592862743432056	-0.00134818034796647	0.52956204379562	0.52956204379562	0.47043795620438	0.47043795620438	27.377358490566	6.11644	6.03226	6.03116	0.996900513385273
374002	20	917	917	71	1764	0.040249433106576	0.0370040068032844	0.0365110157929793	0.520136131593874	0.520136131593874	0.479863868406126	0.479863868406126	45.85	6.13619	6.656355	6.66319	1.08770472669472
376745	99	1425	1425	157	2694	0.0582776540460282	0.0581753259080615	0.000763236065196349	0.529149647233568	0.529149647233568	0.470850352766432	0.470850352766432	14.3939393939394	6.11323	6.00352	6.00087	1.00175896114666
376778	35	1099	1099	68	2131	0.0319099014547161	0.0444684401688426	-0.144126432862447	0.515962441314554	0.515962441314554	0.484037558685446	0.484037558685446	31.4	6.10596	6.68341	6.69219	0.717585355671507
384940	14	1406	1406	158	2655	0.0595103578154426	0.0573651155682778	0.0159446886817092	0.529766390354182	0.529766390354182	0.470233609645818	0.470233609645818	100.428571428571	6.13785	6.12721	6.12852	1.03739628563306
384948	1	0	0	1	1	1	1	0					0			6.20607	1
388388	7	19	19	1	38	0.0263157894736842	0.0263699270619039	-0.000892525171849456	0.513513513513513	0.513513513513513	0.486486486486487	0.486486486486487	2.71428571428571	6.0443	7.39478	7.39301	0.997946995147443
390097	7	43	43	1	86	0.0116279069767442	0.0131462606515804	-0.0533006900521218	0.505882352941176	0.505882352941176	0.494117647058824	0.494117647058824	6.14285714285714	6.1	7.490275	7.49223	0.884502999364032
391352	13	862	862	37	1688	0.0219194312796209	0.0347772274609089	-0.200465674083011	0.510966212211025	0.510966212211025	0.489033787788975	0.489033787788975	66.3076923076923	6.14504	6.00022	5.99859	0.630281160401854
398688	7	1129	1129	126	2133	0.0590717299578059	0.0457122175967942	0.111347399319743	0.529549718574109	0.529549718574109	0.470450281425891	0.470450281425891	161.285714285714	6.1439	6.52033	6.5164	1.29225255442319
399409	19	17	17	1	34	0.0294117647058824	0.0292234498279232	0.00278959987440919	0.515151515151515	0.515151515151515	0.484848484848485	0.484848484848485	0.894736842105263	6.09704	5.99232	5.99236	1.00644396466085
399434	15	71	71	1	142	0.00704225352112676	0.0097239056369602	-0.140129080080236	0.50354609929078	0.50354609929078	0.49645390070922	0.49645390070922	4.73333333333333	6.06891	5.990425	5.99041	0.724220676757641
407974	6	65	65	1	130	0.00769230769230769	0.0101331060004263	-0.119685938051069	0.503875968992248	0.503875968992248	0.496124031007752	0.496124031007752	10.8333333333333	6.08502	6.66329	6.66365	0.759126342109134
420355	12	428	428	12	845	0.0142011834319527	0.0178591809886525	-0.0995370014263417	0.507109004739337	0.507109004739337	0.492890995260663	0.492890995260663	35.6666666666667	6.32512	6.32184	6.32665	0.795175514542122
422010	71	429	429	36	823	0.0437424058323208	0.0178961176117503	0.388143840310973	0.521897810218978	0.521897810218978	0.478102189781022	0.478102189781022	6.04225352112676	6.16879	6.984865	7.07886	2.44423996205748
422026	61	424	424	12	837	0.014336917562724	0.0177115934187573	-0.0918018460800551	0.507177033492823	0.507177033492823	0.492822966507177	0.492822966507177	6.95081967213115	6.171815	6.53413	6.53054	0.809465146571206
422028	122	426	426	13	840	0.0154761904761905	0.0177853552398632	-0.0603984778437017	0.507747318235995	0.507747318235995	0.492252681764005	0.492252681764005	3.49180327868852	6.169985	5.99041	5.98985	0.870164821982466
430212	23	936	936	79	1794	0.0440356744704571	0.0377765067542081	0.0665828569508475	0.522030117122142	0.522030117122142	0.477969882877858	0.477969882877858	40.695652173913	6.132335	6.54898	6.54277	1.16568942589038
432762	14	1244	1244	124	2365	0.052431289640592	0.0505135448236216	0.0161826935851768	0.526226734348562	0.526226734348562	0.473773265651438	0.473773265651438	88.8571428571429	6.10844	6.09854	6.09772	1.03796496214365
439481	7	21	21	1	42	0.0238095238095238	0.0240615976900866	-0.00457375151276085	0.51219512195122	0.51219512195122	0.48780487804878	0.48780487804878	3	6.05601	6.17563	6.17572	0.989523809523809
439838	11	36	36	1	72	0.0138888888888889	0.0150812577747936	-0.0357700595746608	0.507042253521127	0.507042253521127	0.492957746478873	0.492957746478873	3.27272727272727	6.05767	6.30362	6.30249	0.920937039621617
444479	14	45	45	1	90	0.0111111111111111	0.0127180088322556	-0.0586616316908286	0.50561797752809	0.50561797752809	0.49438202247191	0.49438202247191	3.21428571428571	6.11158	6.009795	6.00997	0.873651784462595
447415	49	589	589	37	1142	0.032399299474606	0.023964783342926	0.1309621131134	0.516213847502191	0.516213847502191	0.483786152497809	0.483786152497809	12.0204081632653	6.0911	6.141735	6.14246	1.35195461652983
456053	15	577	577	39	1116	0.0349462365591398	0.0235007802617982	0.172318130673717	0.517488789237668	0.517488789237668	0.482511210762332	0.482511210762332	38.4666666666667	6.17869	7.15089	7.51821	1.487024523009
459220	6	6	6	1	12	0.0833333333333333	0.0771519308643142	0.0334719544252291	0.545454545454545	0.545454545454545	0.454545454545455	0.454545454545455	1	5.950825	6.14586	6.14588	1.08011986738077
460482	28	77	77	1	154	0.00649350649350649	0.00941399693497774	-0.161294773408863	0.503267973856209	0.503267973856209	0.496732026143791	0.496732026143791	2.75	6.1467	6.63573	6.63507	0.689771468841236
469260	25	587	587	47	1128	0.0416666666666667	0.0238873679968466	0.241620458158324	0.520851818988465	0.520851818988465	0.479148181011535	0.479148181011535	23.48	6.15964	6.8326	6.84809	1.74429709761943
473405	11	918	918	68	1769	0.038439796495195	0.0370446237768895	0.0160558913259594	0.519230769230769	0.519230769230769	0.480769230769231	0.480769230769231	83.4545454545455	6.10452	5.94925	5.9426	1.03766194864627
474930	60	394	394	16	773	0.0206985769728331	0.0166133686919897	0.0954827854851414	0.510362694300518	0.510362694300518	0.489637305699482	0.489637305699482	6.56666666666667	6.112415	6.08405	6.08433	1.24589885149621
474990	63	405	405	11	800	0.01375	0.0170141898145101	-0.0925085754262924	0.506883604505632	0.506883604505632	0.493116395494368	0.493116395494368	6.42857142857143	6.11344	6.073585	6.07347	0.808148971529264
475032	45	472	472	14	931	0.0150375939849624	0.0194982018870636	-0.11281620812549	0.50752688172043	0.50752688172043	0.49247311827957	0.49247311827957	10.4888888888889	6.10496	6.4848	6.4865	0.771229781703068
475034	60	394	394	15	774	0.0193798449612403	0.0166133686919897	0.0668925951203303	0.509702457956016	0.509702457956016	0.490297542043984	0.490297542043984	6.56666666666667	6.112415	6.76019	6.76063	1.16652109036649
475035	60	400	400	10	791	0.0126422250316056	0.0168317180328775	-0.124304930674797	0.506329113924051	0.506329113924051	0.493670886075949	0.493670886075949	6.66666666666667	6.112085	6.92465	6.96259	0.751095343143906
476314	17	1240	1240	171	2310	0.074025974025974	0.0503456618517148	0.167422075968479	0.537029016890429	0.537029016890429	0.462970983109571	0.462970983109571	72.9411764705882	6.144855	6.76997	6.79579	1.47035457084676
476625	18	77	77	1	154	0.00649350649350649	0.00941399693497774	-0.161294773408863	0.503267973856209	0.503267973856209	0.496732026143791	0.496732026143791	4.27777777777778	6.18419	6.763315	6.76279	0.689771468841236
478110	5	10	10	1	20	0.05	0.0480019297258181	0.0177113075348365	0.526315789473684	0.526315789473684	0.473684210526316	0.473684210526316	2	6.594655	6.85411	6.85443	1.04162479061977
478256	5	3	3	1	6	0.166666666666667	0.142969888960747	0.0666041697399781	0.6	0.6	0.4	0.4	0.6	6.01691	6.13101	6.13101	1.1657466329321
482654	27	1	1	1	2	0.5	0.333367433057978	0.176046833361256	1	1	0	0	0.037037037037037	6.95555		6.46026	1.49984656693517
486417	138	1302	1302	134	2471	0.0542290570619183	0.0529548830836627	0.0103260394444484	0.527125506072874	0.527125506072874	0.472874493927126	0.472874493927126	9.43478260869565	6.12244	6.16992	6.17772	1.02406150111299
487245	3	172	172	4	341	0.0117302052785924	0.00954031947914843	0.0897426940560997	0.505882352941176	0.505882352941176	0.494117647058824	0.494117647058824	57.3333333333333	6.271985	6.63926	6.64019	1.22954009079363
487249	10	475	475	24	927	0.0258899676375405	0.0196109044185034	0.120633884582244	0.512958963282937	0.512958963282937	0.487041036717063	0.487041036717063	47.5	6.22783	6.66147	6.66767	1.32018223560932
487250	18	520	520	19	1022	0.0185909980430528	0.0213140418020944	-0.0593631080468493	0.509304603330069	0.509304603330069	0.490695396669931	0.490695396669931	28.8888888888889	6.161335	6.10406	6.10395	0.872241793258848
487314	16	513	513	37	990	0.0373737373737374	0.0210476478670742	0.249362960196903	0.518705763397371	0.518705763397371	0.481294236602629	0.481294236602629	32.0625	6.15353	7.14303	7.33015	1.77567287374675
487315	19	520	520	37	1004	0.0368525896414343	0.0213140418020944	0.23780219805701	0.518444666001994	0.518444666001994	0.481555333998006	0.481555333998006	27.3684210526316	6.161335	7.12779	7.26003	1.72902868370151
487317	19	520	520	20	1021	0.019588638589618	0.0213140418020944	-0.0366615596239133	0.509803921568627	0.509803921568627	0.490196078431373	0.490196078431373	27.3684210526316	6.161335	6.22617	6.22783	0.919048520759362
