Name	SMILES	PSMI	CLink	N_Clink	Graph_Frame	N_Graph_Frame	Bond_Frame	N_Bond_Frame	Detail_Frame	N_Detail_Frame
527387	c1cc(cc(c1)c2[nH]c3ccc(cc3n2)C(F)(F)F)c4ccc(cc4)NC(=O)CNC(=O)c5ccc(cc5)O	Oc1ccc(cc1)C(=O)NCC(=O)Nc1ccc(cc1)-c1cccc(c1)-c1nc2cc(ccc2[nH]1)C(F)(F)F	17	64	486	6	146	15	6	79
527388	c1cc(cc(c1)Cl)c2nn(c(=S)n2Cc3ccco3)c4ccc(cc4C#N)N(=O)=O	Clc1cccc(c1)-c1nn(-c2ccc(cc2C#N)N(=O)=O)c(=S)n1Cc1ccco1	273	12	448	7	851	4	1216	3
527389	c1cc(c(cc1NC(=O)c2ccc(o2)Br)Cl)N3CCCCC3	Clc1cc(NC(=O)c2ccc(Br)o2)ccc1N1CCCCC1	352	9	326	9	549	6	1589	2
527390	c1ccc2c(c1)c(=O)cc([nH]2)NCCCCNCc3cccc(c3)Br	Brc1cccc(CNCCCCNc2cc(=O)c3ccccc3[nH]2)c1	47	38	850	4	232	11	655	4
527392	CCCN(Cc1nnc(o1)c2cccs2)C(=O)C3COc4ccccc4O3	CCCN(Cc1nnc(o1)-c1cccs1)C(=O)C1COc2ccccc2O1	546	6	294	9	2202	2	400	7
527393	CCC(=O)N(c1ccccc1)C2CCN(CC2)CCC3(CN(CCO3)C(=O)C4CCCCC4)c5ccc(c(c5)Cl)Cl	CCC(=O)N(C1CCN(CCC2(CN(CCO2)C(=O)C2CCCCC2)c2ccc(Cl)c(Cl)c2)CC1)c1ccccc1	51	37	1289	3	202	12	2555	1
527394	c1cc(cc(c1)N2CCN(CC2)CCN3CCN(CC3)C(=O)c4ccc(cc4)NC(=O)c5ccc(cc5)OC(F)(F)F)C(F)(F)F	FC(F)(F)Oc1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)N1CCN(CCN2CCN(CC2)c2cccc(c2)C(F)(F)F)CC1	617	5	1204	3	998	3	1137	3
527395	Cc1cc(nc(n1)Nc2ccc(cc2)NC(=O)C3CCCCC3)N(C)C	CN(C)c1cc(C)nc(Nc2ccc(NC(=O)C3CCCCC3)cc2)n1	19	60	36	40	571	5	35	38
527396	Cn1cc(nc1)CCNC(=O)c2cccc(c2)c3cccc(c3)c4[nH]c5ccc(cc5n4)C(F)(F)F	Cn1cnc(CCNC(=O)c2cccc(c2)-c2cccc(c2)-c2nc3cc(ccc3[nH]2)C(F)(F)F)c1	288	11	724	4	1228	3	1466	2
527398	C[C@H]1CN(CCN1)Cc2cccc(c2)c3cc(ccc3F)CNC(=O)c4cccc(c4)CN5CCN(CC5)C/C=C/c6ccccc6.C(=O)(C(F)(F)F)O	C[C@@H]1NCCN(C1)Cc1cccc(c1)-c1cc(CNC(=O)c2cccc(CN3CCN(CC3)C\C=C\c3ccccc3)c2)ccc1F	373	9	622	5	830	4	140	15
527399	C[C@@H]1CCC(C(=O)CN1C(=O)Nc2ccc(cc2)Cl)NC(=O)[C@H](CC(C)C)NC(=O)c3cc4cc(ccc4o3)OCCN5CCNCC5.C(=O)(C(F)(F)F)O	CC(C)C[C@H](NC(=O)c1cc2cc(OCCN3CCNCC3)ccc2o1)C(=O)NC1CC[C@@H](C)N(CC1=O)C(=O)Nc1ccc(Cl)cc1	647	5	1759	2	1811	2	120	18
527400	CC(C)C(=O)ONC1=NC(N(C(=N1)NOC(=O)C(C)C)OCCCOc2cc(c(cc2Cl)Cl)Cl)(C)C	CC(C)C(=O)ONC1=NC(C)(C)N(OCCCOc2cc(Cl)c(Cl)cc2Cl)C(NOC(=O)C(C)C)=N1	58	35	8	75	21	51	19	50
527401	c1cc(ccc1C#N)NC(=O)N2CCCN(CC2)CCCCCNC(=O)/C=C/c3ccc(c(c3)Cl)Cl	Clc1ccc(\C=C\C(=O)NCCCCCN2CCCN(CC2)C(=O)Nc2ccc(cc2)C#N)cc1Cl	12	86	43	36	41	36	44	35
527402	c1ccc2c(c1)[nH]c(n2)c3ccc(cc3)c4cccc(c4)CNCc5cccc(c5)N.C(=O)(C(F)(F)F)O	Nc1cccc(CNCc2cccc(c2)-c2ccc(cc2)-c2nc3ccccc3[nH]2)c1	35	42	114	19	108	19	106	19
527403	c1cc(cc(c1)F)CCNC(=O)c2ccc(cn2)N3CCN(CC3)c4ccncc4.C(=O)(C(F)(F)F)O	Fc1cccc(CCNC(=O)c2ccc(cn2)N2CCN(CC2)c2ccncc2)c1	544	6	264	10	368	8	1736	2
527404	CN(Cc1ccc(c(c1)OC)OC)CC(COc2ccc(cc2)NC(=O)c3cccc4c3[nH]c5c(c4=O)cccc5OC)O	COc1ccc(CN(C)CC(O)COc2ccc(NC(=O)c3cccc4c3[nH]c3c(OC)cccc3c4=O)cc2)cc1OC	170	17	735	4	827	4	703	4
527405	Cc1cnc2ccc(cc2c1N3CCNCC3)NS(=O)(=O)c4ccc5c(c4)cccc5Cl.Cl	Cc1cnc2ccc(NS(=O)(=O)c3ccc4c(Cl)cccc4c3)cc2c1N1CCNCC1	547	6	2036	2	1804	2	1676	2
527406	COc1cc(ccc1c2[nH]c3cc(c(cc3n2)Cl)Cl)C(=O)NC4CCN(CC4)Cc5ccccc5	COc1cc(ccc1-c1nc2cc(Cl)c(Cl)cc2[nH]1)C(=O)NC1CCN(Cc2ccccc2)CC1	52	37	166	15	150	15	159	13
527407	CCc1cn(c2c1cc(cc2N3CCCC3=O)C(=O)N[C@@H](Cc4ccccc4)[C@@H](CNC5CCCCC5)O)C	CCc1cn(C)c2c(cc(cc12)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC1CCCCC1)N1CCCC1=O	23	56	515	6	508	6	1416	2
527409	CC(C)n1c2c(cn1)c(cc(n2)C3CC3)C(=O)N4CCCC5C4CCCC5	CC(C)n1ncc2c(cc(nc12)C1CC1)C(=O)N1CCCC2CCCCC12	420	8	1783	2	102	19	2710	1
527410	c1ccnc(c1)N(CCCNc2c(c(=O)c2=O)NCc3cccnc3)Cc4ccc(cc4)F	Fc1ccc(CN(CCCNc2c(NCc3cccnc3)c(=O)c2=O)c2ccccn2)cc1	872	3	1488	2	2185	2	612	5
527411	COc1ccc(cc1)CNCc2ccc(cc2)c3ccc(cc3)c4[nH]c5ccccc5n4.C(=O)(C(F)(F)F)O	COc1ccc(CNCc2ccc(cc2)-c2ccc(cc2)-c2nc3ccccc3[nH]2)cc1	35	42	121	19	111	19	101	19
527412	c1ccc(cc1)CN2CCCC(C2)CNS(=O)(=O)c3cccc(c3)C(=O)Nc4cccc(c4)C(F)(F)F.C(=O)(C(F)(F)F)O	FC(F)(F)c1cccc(NC(=O)c2cccc(c2)S(=O)(=O)NCC2CCCN(Cc3ccccc3)C2)c1	100	28	1161	3	606	5	2316	2
527413	Cc1cc(c2cc(ccc2n1)C(F)(F)F)NN=Cc3ccc(cc3)Cl	Cc1cc(NN=Cc2ccc(Cl)cc2)c2cc(ccc2n1)C(F)(F)F	16	64	1	198	1	180	2	161
527414	Cc1cc(nc(n1)NC(=N)Nc2cccc(c2)N(=O)=O)NCCc3ccccc3	Cc1cc(NCCc2ccccc2)nc(NC(=N)Nc2cccc(c2)N(=O)=O)n1	224	14	283	10	268	10	307	8
527417	c1ccc2c(c1)c(c[nH]2)C3CCN(CC3)CCCCOc4ccc5c(c4)CCN(CC5)C6CCC6.Cl	C(CCN1CCC(CC1)c1c[nH]c2ccccc12)COc1ccc2CCN(CCc2c1)C1CCC1	374	9	313	9	128	17	32	41
527418	c1cc(ccc1c2ccc(cc2)C(F)(F)F)C(=O)NCCCCN3CCC(CC3)c4ccc5c(c4OCc6ccncc6)CCCC5	FC(F)(F)c1ccc(cc1)-c1ccc(cc1)C(=O)NCCCCN1CCC(CC1)c1ccc2CCCCc2c1OCc1ccncc1	25	55	926	4	897	4	1819	2
527420	c1ccc2cc(ccc2c1)C(=O)Nc3cccc(c3)CN4CCCN(CC4)Cc5ccc6c(c5)OCO6.C(=O)(C(F)(F)F)O	O=C(Nc1cccc(CN2CCCN(Cc3ccc4OCOc4c3)CC2)c1)c1ccc2ccccc2c1	20	60	1633	2	2087	2	650	4
527421	Cc1ccc(cc1NC(=O)C)C(=O)Nc2cccc(c2)c3cc(sc3)c4[nH]c5ccccc5n4	CC(=O)Nc1cc(ccc1C)C(=O)Nc1cccc(c1)-c1csc(c1)-c1nc2ccccc2[nH]1	62	34	76	24	76	24	547	5
527422	c1ccc2c(c1)CCC(C2)CNCCc3ccccc3O.Br	Oc1ccccc1CCNCC1CCc2ccccc2C1	472	7	221	12	2217	2	2042	2
527423	COc1c2ccccc2c(c(c1OC)OC)CNCCCCCCNCc3c4ccccc4c(c(c3OC)OC)OC.Cl	COc1c(CNCCCCCCNCc2c(OC)c(OC)c(OC)c3ccccc23)c2ccccc2c(OC)c1OC	337	9	31	43	31	43	54	31
527424	c1cc(ccc1c2cncc(n2)c3ccc(cc3)F)F	Fc1ccc(cc1)-c1cncc(n1)-c1ccc(F)cc1	929	3	155	16	104	19	1297	3
527425	CCN(CC)CCN(Cc1ccc(cc1)c2ccc(cc2)C(F)(F)F)C(=O)Cn3c4ccccc4c(=O)nc3CCc5cc(c(cc5F)F)F.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O	CCN(CC)CCN(Cc1ccc(cc1)-c1ccc(cc1)C(F)(F)F)C(=O)Cn1c(CCc2cc(F)c(F)cc2F)nc(=O)c2ccccc12	7	106	24	49	25	46	48	34
527428	c1cc(cc(c1)F)NC(=O)c2cc(ccc2NC(=O)c3ccc(cc3)N(=O)=O)Cl	Fc1cccc(NC(=O)c2cc(Cl)ccc2NC(=O)c2ccc(cc2)N(=O)=O)c1	648	5	311	9	256	10	3	150
527429	Cc1c(c(on1)C)c2ccc3c(c2)ncc(c3Nc4ccccc4C(C)(C)C)C(=O)NC5CCCC5.Cl	Cc1noc(C)c1-c1ccc2c(Nc3ccccc3C(C)(C)C)c(cnc2c1)C(=O)NC1CCCC1	138	22	42	36	51	32	446	6
527432	Cc1ccc(cc1)NC(=O)c2ccc(cc2)C(=O)NC3CCN(CC3)CC4CCCCC4.C(=O)(C(F)(F)F)O	Cc1ccc(NC(=O)c2ccc(cc2)C(=O)NC2CCN(CC3CCCCC3)CC2)cc1	81	30	482	6	686	5	578	5
527433	CN1CCC(CC1)NCc2ccc(c(c2)c3ccc(c(c3)S(=O)(=O)NCc4ccccc4)OC)OC.C(=O)(C(F)(F)F)O	COc1ccc(CNC2CCN(C)CC2)cc1-c1ccc(OC)c(c1)S(=O)(=O)NCc1ccccc1	473	7	671	5	714	5	667	4
527434	CCc1cc(ccc1OC)NC(=O)Nc2ccnc3c2cccc3.Cl	CCc1cc(NC(=O)Nc2ccnc3ccccc23)ccc1OC	580	5	17	62	33	41	36	38
527435	CC(c1ccc(cc1)Cl)C(=O)NC2CCN(C2)c3ccnc(n3)Nc4cc(c(c(c4)OC)OC)OC	COc1cc(Nc2nccc(n2)N2CCC(C2)NC(=O)C(C)c2ccc(Cl)cc2)cc(OC)c1OC	55	36	1342	3	1050	3	1038	3
527436	c1ccnc(c1)C=NNC(=S)NC2CC3CC2C=C3	S=C(NN=Cc1ccccn1)NC1CC2CC1C=C2	1593	1	1671	2	102	19	2902	1
527438	c1cc2c(cc1C(=O)CC(=O)C(F)(F)F)OCO2	FC(F)(F)C(=O)CC(=O)c1ccc2OCOc2c1	938	3	39	38	247	11	327	8
527439	CS(=O)(=O)c1ccc(cc1)CNCc2ccc(cc2)c3ccc(s3)c4[nH]c5ccc(cc5n4)C(F)(F)F.C(=O)(C(F)(F)F)O	CS(=O)(=O)c1ccc(CNCc2ccc(cc2)-c2ccc(s2)-c2nc3cc(ccc3[nH]2)C(F)(F)F)cc1	1	254	122	19	110	19	107	19
527440	CC(=O)n1c2c(nc1c3ccccc3)N(N=C(S2)c4ccc(cc4)Cl)C(=O)C	CC(=O)N1N=C(Sc2c1nc(-c1ccccc1)n2C(C)=O)c1ccc(Cl)cc1	114	26	1092	3	996	3	1296	3
527442	CCc1ccc(cc1)NC(=O)N(CCCn2ccnc2)Cc3csc(n3)c4ccc(cc4)CNCc5ccccc5.C(=O)(C(F)(F)F)O	CCc1ccc(NC(=O)N(CCCn2ccnc2)Cc2csc(n2)-c2ccc(CNCc3ccccc3)cc2)cc1	53	36	571	5	839	4	715	4
527443	CCCCCCCc1c-2c(c(nc2cc3n1CC(=C3C)C)C(=O)OCC)C.Cl	CCCCCCCc1n2CC(C)=C(C)c2cc2nc(C(=O)OCC)c(C)c12	642	5	131	18	182	13	2695	1
527444	Cc1nnc2n1c3ccc(cc3cc2NC(=O)NC4CCCC4)c5ccc(cc5)CN6CCN(CC6)C	CN1CCN(Cc2ccc(cc2)-c2ccc3c(cc(NC(=O)NC4CCCC4)c4nnc(C)n34)c2)CC1	249	13	995	3	1220	3	2184	2
527447	c1ccc(cc1)C[C@@H]([C@@H](CNC2CCc3ccccc3C2)O)NC(=O)c4cc(cc(c4)N5CCCC5=O)C6CCCC6.Cl	O[C@H](CNC1CCc2ccccc2C1)[C@H](Cc1ccccc1)NC(=O)c1cc(cc(c1)N1CCCC1=O)C1CCCC1	23	56	1265	3	477	6	935	3
527448	CCOc1c(ccc2c1cccc2)CCNCCCCNCCc3ccc4ccccc4c3OCC.CS(=O)(=O)O	CCOc1c(CCNCCCCNCCc2ccc3ccccc3c2OCC)ccc2ccccc12	191	16	79	24	83	23	287	8
527450	CC(C)COc1ccc(cc1Cc2nc(cs2)c3[nH]c4c(n3)ccc(n4)N5CCN(CC5)C)Cl.Cl	CC(C)COc1ccc(Cl)cc1Cc1nc(cs1)-c1nc2ccc(nc2[nH]1)N1CCN(C)CC1	231	14	1722	2	186	13	2677	1
527451	Cc1cccc(c1)C(=O)NCCCN2CCC(CC2)NC(=O)/C=C/c3ccc(c(c3)Cl)Cl.C(=O)(C(F)(F)F)O	Cc1cccc(c1)C(=O)NCCCN1CCC(CC1)NC(=O)\C=C\c1ccc(Cl)c(Cl)c1	103	27	2027	2	986	3	1920	2
527453	CC(C)(C)c1ccc(cc1)CN2CCC(CC2)CNC(=O)c3cc(nc4c3cccc4)c5ccccc5	CC(C)(C)c1ccc(CN2CCC(CNC(=O)c3cc(nc4ccccc34)-c3ccccc3)CC2)cc1	158	19	418	7	1515	2	94	20
527454	CC(C)c1ccc(cc1)NC(=O)c2ccc(cc2)C(=O)NC3CCN(C3)CC4CCCCC4.C(=O)(C(F)(F)F)O	CC(C)c1ccc(NC(=O)c2ccc(cc2)C(=O)NC2CCN(CC3CCCCC3)C2)cc1	81	30	1366	3	1398	3	1368	3
527455	CNCc1ccc(cc1)c2ccc3ccnc(c3c2)N	CNCc1ccc(cc1)-c1ccc2ccnc(N)c2c1	392	8	21	55	19	53	92	20
527457	Cn1c2c(cnc(n2)NCCCN3CCOCC3)c(n1)c4ccc(c(c4)F)NC(=O)Nc5cc(ccc5F)C(F)(F)F.C(=O)(C(F)(F)F)O	Cn1nc(-c2ccc(NC(=O)Nc3cc(ccc3F)C(F)(F)F)c(F)c2)c2cnc(NCCCN3CCOCC3)nc12	134	23	1170	3	1100	3	326	8
527459	c1ccc2c(c1)CCC(O2)C(=O)Nc3ccc(cc3C(=O)Nc4ccc(cc4)Cl)Cl	Clc1ccc(NC(=O)c2cc(Cl)ccc2NC(=O)C2CCc3ccccc3O2)cc1	548	6	311	9	789	4	3	150
527462	CCOc1ccc(cc1)Nc2nc3ccccc3c(n2)N.Cl	CCOc1ccc(Nc2nc(N)c3ccccc3n2)cc1	511	6	6	92	5	102	83	21
527463	CC1(Cc2c(oc3c2c(=N)n(cn3)CCn4cnc5c(c4=N)c6c(o5)CSC(C6)(C)C)CS1)C	CC1(C)Cc2c(CS1)oc1ncn(CCn3cnc4oc5CSC(C)(C)Cc5c4c3=N)c(=N)c21	1213	2	305	9	123	17	2679	1
527464	Cc1cccc2c1[nH]c(n2)c3cccc(c3)c4ccc(cc4)NC(=O)C5CCN(CC5)C	CN1CCC(CC1)C(=O)Nc1ccc(cc1)-c1cccc(c1)-c1nc2cccc(C)c2[nH]1	43	40	61	30	440	7	586	5
527466	Cc1cc(c2ccccc2c1O)C=C(P(=O)(OC(C)C)OC(C)C)P(=O)(OC(C)C)OC(C)C	CC(C)OP(=O)(OC(C)C)C(=Cc1cc(C)c(O)c2ccccc12)P(=O)(OC(C)C)OC(C)C	1214	2	5	105	3	126	27	46
527467	CCCCN(CCCC)Cc1cc(ccc1O)Nc2ccnc3c2ccc(c3)Cl.Cl	CCCCN(CCCC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O	341	9	12	67	14	62	34	40
527468	CCc1c(nc([nH]c1=O)n2c(cc(n2)C)NC(=O)CC(c3ccccc3)c4ccccc4)C	CCc1c(C)nc([nH]c1=O)-n1nc(C)cc1NC(=O)CC(c1ccccc1)c1ccccc1	200	15	806	4	825	4	884	4
527470	c1ccc2c(c1)c(=O)nc(n2CC(=O)N(Cc3ccc(cc3)c4ccc(cc4)C(F)(F)F)C5CCN(CC5)C6CCSCC6)CCc7cccc(c7F)F.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O	Fc1cccc(CCc2nc(=O)c3ccccc3n2CC(=O)N(Cc2ccc(cc2)-c2ccc(cc2)C(F)(F)F)C2CCN(CC2)C2CCSCC2)c1F	7	106	884	4	909	4	622	5
527471	c1cc(cc(c1)C(F)(F)F)c2cc(ccc2O)C(=O)NCCCCCC(=O)NCCN3CCCCC3	Oc1ccc(cc1-c1cccc(c1)C(F)(F)F)C(=O)NCCCCCC(=O)NCCN1CCCCC1	230	14	951	4	784	4	1237	3
527472	Cc1cc(c(cc1OC)C)C(CN(C)CC2CC2C(=O)c3ccc(cc3)OC)O.C(=O)(C(F)(F)F)O	COc1ccc(cc1)C(=O)C1CC1CN(C)CC(O)c1cc(C)c(OC)cc1C	430	8	1685	2	2260	2	2129	2
527473	CN(C)CCOc1cc(ccc1I)NC(=O)Nc2cccc(c2)SC	CSc1cccc(NC(=O)Nc2ccc(I)c(OCCN(C)C)c2)c1	289	11	16	62	23	50	12	60
527474	c1cc2c(ccnc2cc1C(F)(F)F)NCCCNc3ccnc4c3ccc(c4)C(F)(F)F.Cl	FC(F)(F)c1ccc2c(NCCCNc3ccnc4cc(ccc34)C(F)(F)F)ccnc2c1	766	4	1245	3	1799	2	2017	2
527475	c1ccc(cc1)c2cc([nH]n2)C(=O)N3CCN(CC3)S(=O)(=O)c4ccc(s4)Cl	Clc1ccc(s1)S(=O)(=O)N1CCN(CC1)C(=O)c1cc(n[nH]1)-c1ccccc1	303	10	104	20	28	43	2756	1
527476	c1ccc2c(c1)c(c[nH]2)C3CCN(CC3)CC4CCN(CC4)c5ccnc6c5cc(cc6)Cl.C(=O)(C(F)(F)F)O	Clc1ccc2nccc(N3CCC(CN4CCC(CC4)c4c[nH]c5ccccc45)CC3)c2c1	426	8	11	68	1568	2	32	41
527477	COc1ccc(cc1N2CCN(CC2)CC3CC3)S(=O)(=O)Nc4ccc(cc4)C(=O)NCc5ccccc5C(F)(F)F.C(=O)(C(F)(F)F)O	COc1ccc(cc1N1CCN(CC2CC2)CC1)S(=O)(=O)Nc1ccc(cc1)C(=O)NCc1ccccc1C(F)(F)F	196	15	1969	2	2014	2	2347	2
527478	CCOc1ccc(cc1)OCCCON2C(=N)N=C(NC2(C)C)N.Br	CCOc1ccc(OCCCON2C(=N)N=C(N)NC2(C)C)cc1	58	35	8	75	21	51	19	50
527479	CC1=C(C(C(=C(N1)C)C(=O)OCCOCc2ccccc2)c3ccccc3C(F)(F)F)C(=O)OCCOCc4ccccc4	CC1=C(C(C(C(=O)OCCOCc2ccccc2)=C(C)N1)c1ccccc1C(F)(F)F)C(=O)OCCOCc1ccccc1	113	26	1558	2	7	82	13	56
527480	CCS[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)COC(=O)c2ccccc2)OC(=O)c3ccccc3)OC(=O)c4ccccc4)OC(=O)c5ccccc5	CCS[C@@H]1O[C@H](COC(=O)c2ccccc2)[C@H](OC(=O)c2ccccc2)[C@H](OC(=O)c2ccccc2)[C@H]1OC(=O)c1ccccc1	1133	2	1438	2	1626	2	2890	1
527481	Cn1cc(cn1)CN2CCCC(C2)COC(c3ccccc3)c4ccccc4	Cn1cc(CN2CCCC(COC(c3ccccc3)c3ccccc3)C2)cn1	767	4	1639	2	1921	2	1527	2
527482	CC(C)(C)c1cc(cc(c1O)C(C)(C)C)Cn2ccnc2	CC(C)(C)c1cc(Cn2ccnc2)cc(c1O)C(C)(C)C	1091	2	349	8	117	18	227	10
527483	c1cc(cnc1)Cn2cc3c(n2)ccc4c3c(nc(n4)N)N.Cl	Nc1nc(N)c2c3cn(Cc4cccnc4)nc3ccc2n1	174	17	1541	2	1739	2	84	21
527485	c1ccc(cc1)CNCc2cccc(c2)c3cccc(c3)S(=O)(=O)NCCN4CCCC4.C(=O)(C(F)(F)F)O	O=S(=O)(NCCN1CCCC1)c1cccc(c1)-c1cccc(CNCc2ccccc2)c1	73	32	370	8	442	7	393	7
527486	CCOC(=O)c1cc(cnc1)/C=C/c2cc(cnc2N)C	CCOC(=O)c1cncc(\C=C\c2cc(C)cnc2N)c1	1594	1	41	36	109	19	1572	2
527488	c1cc2cc(ccc2nc1)NCc3ccc(cc3)c4ccc(cc4)CNC5CCCC5.C(=O)(C(F)(F)F)O	C(NC1CCCC1)c1ccc(cc1)-c1ccc(CNc2ccc3ncccc3c2)cc1	357	9	137	17	223	11	392	7
527489	c1ccc(c(c1)c2nc(sn2)SCC(=O)Nc3ccc4c(c3)OCO4)Cl	Clc1ccccc1-c1nsc(SCC(=O)Nc2ccc3OCOc3c2)n1	387	8	101	20	177	13	333	8
527491	COc1ccc2c(c1)c(c(cn2)Cl)CCN3CCC(CC3)NCc4ccc5c(n4)NC(=O)CO5.Cl	COc1ccc2ncc(Cl)c(CCN3CCC(CC3)NCc3ccc4OCC(=O)Nc4n3)c2c1	18	63	7	77	8	79	313	8
527494	CN1CCC(CC1)C(=O)N(Cc2ccc(cc2)c3ccc(cn3)CNCCc4ccc(cc4)S(=O)(=O)C)C5CCN(CC5)Cc6ccccc6.C(=O)(C(F)(F)F)O	CN1CCC(CC1)C(=O)N(Cc1ccc(cc1)-c1ccc(CNCCc2ccc(cc2)S(C)(=O)=O)cn1)C1CCN(Cc2ccccc2)CC1	105	27	935	4	1918	2	2205	2
527495	c1cc(cc(c1)F)c2cc(c(nc2)N)c3[nH]c4ccc(cc4n3)F.C(=O)(C(F)(F)F)O	Nc1ncc(cc1-c1nc2cc(F)ccc2[nH]1)-c1cccc(F)c1	69	32	10	70	11	70	64	27
527496	COc1c2ccccc2nc(n1)n3ccc(=N)cc3.Br	COc1nc(nc2ccccc12)-n1ccc(=N)cc1	1595	1	21	55	19	53	11	60
527498	CC1CN(CC(N1)C)c2cnn(c(=O)c2Cl)C/C=C/c3ccc(cc3)NC(=O)c4ccc(cc4)N(=O)=O.C(=O)(C(F)(F)F)O	CC1CN(CC(C)N1)c1cnn(C\C=C\c2ccc(NC(=O)c3ccc(cc3)N(=O)=O)cc2)c(=O)c1Cl	22	57	2205	2	1033	3	1065	3
527499	CN(C)c1ccc(cc1)C=C2C(=Nc3ccccc3)NC(=O)S2	CN(C)c1ccc(C=C2SC(=O)NC2=Nc2ccccc2)cc1	1215	2	1138	3	1459	2	1616	2
527501	CCCNCc1ccc(nc1)c2ccc(cc2)CN(CCOC)C(=O)CCC(=O)c3ccc(c(c3)F)OC.C(=O)(C(F)(F)F)O	CCCNCc1ccc(nc1)-c1ccc(CN(CCOC)C(=O)CCC(=O)c2ccc(OC)c(F)c2)cc1	105	27	1869	2	503	6	73	24
527502	COc1cc(cc(c1OC)OC)Nc2nccc(n2)NCC(c3ccc(cc3)C(F)(F)F)O	COc1cc(Nc2nccc(NCC(O)c3ccc(cc3)C(F)(F)F)n2)cc(OC)c1OC	41	40	59	30	59	30	43	36
527503	CC(C)(C)c1ccc(cc1)CNC(=O)c2ccc(s2)CNC3CCC(CC3)N	CC(C)(C)c1ccc(CNC(=O)c2ccc(CNC3CCC(N)CC3)s2)cc1	467	7	256	10	407	7	2559	1
527504	Cc1cc(c(n1Cc2ccco2)C)C(=O)CN3C(=O)C4(CCCc5c4cccc5)NC3=O	Cc1cc(C(=O)CN2C(=O)NC3(CCCc4ccccc34)C2=O)c(C)n1Cc1ccco1	372	9	1834	2	1565	2	588	5
527505	CCNc1cc(cc(c1)N2CCCCS2(=O)=O)C(=O)N[C@@H](Cc3ccccc3)[C@@H](CNC(C)(C)Cc4cccc(c4)Cl)O.Cl	CCNc1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC(C)(C)Cc1cccc(Cl)c1)N1CCCCS1(=O)=O	2	141	939	4	910	4	867	4
527506	Cc1ccc(cc1)C2(CCCCC2)CN3CCC(CC3)NC(=O)c4cc[nH]n4	Cc1ccc(cc1)C1(CN2CCC(CC2)NC(=O)c2cc[nH]n2)CCCCC1	368	9	667	5	654	5	862	4
527507	Cc1ccc(c(c1)N2CCN(CC2)Cc3cc(ccc3O)OC)C	COc1ccc(O)c(CN2CCN(CC2)c2cc(C)ccc2C)c1	649	5	446	7	159	14	161	13
527508	c1ccc2c(c1)[nH]c(n2)c3cccc(c3)c4cccc(c4)NC(=O)c5ccncc5	O=C(Nc1cccc(c1)-c1cccc(c1)-c1nc2ccccc2[nH]1)c1ccncc1	17	64	38	38	45	35	855	4
527510	CC1(CN2CCCC2c3c1ccc(c3)NC(=O)/C=C/c4ccccc4Cl)C.Cl	CC1(C)CN2CCCC2c2cc(NC(=O)\C=C\c3ccccc3Cl)ccc12	500	6	295	9	230	11	1142	3
527511	c1cc(ccc1N2c3c(c4c(c(nc(c4c(n3)N)N)N5CCCCCC5)C#N)CC2=O)F	Nc1nc2N(C(=O)Cc2c2c(C#N)c(nc(N)c12)N1CCCCCC1)c1ccc(F)cc1	939	3	1053	3	5	102	382	7
527513	c1cc(c(cc1CCNC(=O)C2CCC(CC2)CNC(=O)c3ccc(c(c3)c4ccc(c(c4)Cl)Cl)O)Cl)Cl	Oc1ccc(cc1-c1ccc(Cl)c(Cl)c1)C(=O)NCC1CCC(CC1)C(=O)NCCc1ccc(Cl)c(Cl)c1	21	58	500	6	589	5	1668	2
527514	COc1ccc2c(n1)c(c(cn2)F)CCN3CC(C(C3)O)CNCc4ccc5c(c4)ccc(=O)o5.Cl	COc1ccc2ncc(F)c(CCN3CC(O)C(CNCc4ccc5oc(=O)ccc5c4)C3)c2n1	54	36	178	14	2139	2	500	6
527515	Cc1cnc(cn1)C(=O)Nc2ccc(cc2)c3cccc(c3)c4[nH]c5ccccc5n4	Cc1cnc(cn1)C(=O)Nc1ccc(cc1)-c1cccc(c1)-c1nc2ccccc2[nH]1	83	30	61	30	84	23	6	79
527516	COc1cc2c(cc1OC)nc(n(c2=N)C3CCCCCC3)SCCCC#N	COc1cc2nc(SCCCC#N)n(C3CCCCCC3)c(=N)c2cc1OC	940	3	1614	2	2194	2	11	60
527517	c1cc(cc(c1)NC(=O)CCCCCCCON2C(=NC(=NC23CCCCC3)N)N)c4csc(n4)NC(=N)N	NC(=N)Nc1nc(cs1)-c1cccc(NC(=O)CCCCCCCON2C(N)=NC(N)=NC22CCCCC2)c1	431	8	1578	2	2000	2	1825	2
527518	c1cc(ccc1CC(=O)NCCc2ccc(c(c2)Cl)Cl)NC(=O)c3ccc(c(c3)c4ccc(c(c4)Cl)Cl)O	Oc1ccc(cc1-c1ccc(Cl)c(Cl)c1)C(=O)Nc1ccc(CC(=O)NCCc2ccc(Cl)c(Cl)c2)cc1	545	6	791	4	1544	2	358	7
